uid	SPScenario	Choice	DrvLic	PblcTrst	AgeGrp	Empl	Edu	Nveh	Nadlt	Nchld	Income	Car_Cost	CarRental_Cost	Bus_Cost	Plane_Cost	Train_Cost	TrH_Cost	Car_TT	CarRental_TT	Bus_TT	Plane_TT	Train_TT	TrH_TT	CarRelib	CarRentalRelib	BusRelib	PlaneRelib	TrainRelib	TrHRelib	AV_Car	AV_CarRental	AV_Bus	AV_Plane	AV_Train	AV_TrH	
1576	3	5	1	0	2	2	1	1	0	0	2	1.3	2.31	1	2.5	1.15	1.25	7.750	8.500	12.167	4.850	14.367	11.667	0.9	0.75	0.85	0.7	0.85	0.9	1	1	1	1	1	1	
1577	1	5	1	0	2	2	1	1	0	0	2	1.18	1.78	0.64	2	0.74	1.5	7.000	7.750	11.167	5.100	9.117	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1578	2	5	1	0	2	2	1	1	0	0	2	1.65	2.85	0.8	1.6	0.92	1.75	8.500	7.000	10.167	5.367	11.750	14.283	0.75	0.85	0.75	0.9	0.75	0.95	1	1	1	1	1	1	
1579	1	5	1	0	2	0	1	1	0	0	2	1.22	1.47	0.88	3	0	2.1	6.500	5.500	11.167	4.933	0.000	17.417	0.85	0.9	0.6	0.9	0	0.99	1	1	1	1	0	1	
1580	3	5	1	0	2	0	1	1	0	0	2	0.96	1.92	1.1	2.66	0	1.8	5.500	6.500	10.667	5.167	0.000	15.467	0.9	0.85	0.85	0.7	0	0.9	1	1	1	1	0	1	
1581	2	5	1	0	2	0	1	1	0	0	2	0.87	2.36	1.38	2.13	0	1.5	7.500	7.500	10.167	4.717	0.000	14.167	0.75	0.75	0.75	0.85	0	0.9	1	1	1	1	0	1	
1582	3	0	0	1	1	0	0	2	2	0	0	1.3	0	0.64	2.5	0.92	1.5	7.000	0.000	12.167	4.850	11.750	12.717	0.85	0	0.75	0.9	0.75	0.9	1	0	1	1	1	1	
1583	1	2	0	1	1	0	0	2	2	0	0	1.18	0	0.8	2	0.74	1.75	7.750	0.000	10.167	5.100	9.117	14.283	0	0	0	0	0	0	1	0	1	1	1	1	
1584	2	2	0	1	1	0	0	2	2	0	0	1.65	0	1	1.6	1.15	1.25	8.500	0.000	11.167	5.367	14.367	11.667	0.9	0	0.85	0.85	0.85	0.95	1	0	1	1	1	1	
1585	1	0	1	0	2	0	0	2	2	2	0	0.67	1.27	0.54	0	0	1.8	6.667	7.500	11.283	0.000	0.000	13.267	0	0	0	0	0	0	1	1	1	0	0	1	
1586	2	0	1	0	2	0	0	2	2	2	0	0.74	1.65	0.43	0	0	2.1	7.500	6.667	18.033	0.000	0.000	14.917	0.85	0.75	0.75	0	0	0.9	1	1	1	0	0	1	
1587	3	2	1	0	2	0	0	2	2	2	0	0.94	2.03	0.67	0	0	1.5	7.083	7.083	14.667	0.000	0.000	12.167	0.75	0.9	0.85	0	0	0.99	1	1	1	0	0	1	
1588	1	0	1	1	2	2	1	2	1	0	2	0.74	1.65	0.43	0	0	2.1	7.083	7.083	18.033	0.000	0.000	14.917	0	0	0	0	0	0	1	1	1	0	0	1	
1589	2	0	1	1	2	2	1	2	1	0	2	0.67	1.27	0.54	0	0	1.8	7.500	6.667	11.283	0.000	0.000	13.267	0.85	0.9	0.6	0	0	0.9	1	1	1	0	0	1	
1590	3	0	1	1	2	2	1	2	1	0	2	0.94	2.03	0.67	0	0	1.5	6.667	7.500	14.667	0.000	0.000	12.167	0.75	0.85	0.85	0	0	0.99	1	1	1	0	0	1	
1591	3	5	0	1	1	0	1	1	1	0	2	1.22	0	1.1	3	0	2.1	7.500	0.000	10.667	5.167	0.000	17.417	0.75	0	0.85	0.7	0	0.9	1	0	1	1	0	1	
1592	1	5	0	1	1	0	1	1	1	0	2	0.96	0	0.88	2.66	0	1.8	6.500	0.000	11.167	4.933	0.000	15.467	0	0	0	0	0	0	1	0	1	1	0	1	
1593	2	5	0	1	1	0	1	1	1	0	2	0.87	0	1.38	2.13	0	1.5	5.500	0.000	10.167	4.717	0.000	14.167	0.85	0	0.6	0.9	0	0.99	1	0	1	1	0	1	
1594	1	5	1	1	3	2	2	1	1	0	2	1.22	1.92	1.38	3	0	1.5	5.500	6.500	10.667	4.717	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1595	3	5	1	1	3	2	2	1	1	0	2	0.87	1.47	1.1	2.66	0	1.8	7.500	5.500	11.167	5.167	0.000	15.467	0.9	0.9	0.75	0.85	0	0.99	1	1	1	1	0	1	
1596	2	5	1	1	3	2	2	1	1	0	2	0.96	2.36	0.88	2.13	0	2.1	6.500	7.500	10.167	4.933	0.000	17.417	0.85	0.85	0.6	0.7	0	0.9	1	1	1	1	0	1	
1597	1	5	0	1	1	1	0	0	1	1	1	1.3	0	0.64	2.5	0.92	1.25	7.000	0.000	11.167	5.367	11.750	11.667	0	0	0	0	0	0	1	0	1	1	1	1	
1598	3	2	0	1	1	1	0	0	1	1	1	1.18	0	1	2	1.15	1.75	8.500	0.000	12.167	4.850	14.367	14.283	0.9	0	0.85	0.85	0.85	0.9	1	0	1	1	1	1	
1599	2	2	0	1	1	1	0	0	1	1	1	1.65	0	0.8	1.6	0.74	1.5	7.750	0.000	10.167	5.100	9.117	12.717	0.75	0	0.6	0.9	0.75	0.95	1	0	1	1	1	1	
1600	2	5	1	1	3	1	1	1	2	0	2	0.96	1.47	1.38	3	0	1.8	6.500	5.500	11.167	5.167	0.000	15.467	0.85	0.85	0.75	0.9	0	0.9	1	1	1	1	0	1	
1601	1	5	1	1	3	1	1	1	2	0	2	0.87	2.36	0.88	2.66	0	1.5	5.500	7.500	10.167	4.717	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1602	3	5	1	1	3	1	1	1	2	0	2	1.22	1.92	1.1	2.13	0	2.1	7.500	6.500	10.667	4.933	0.000	17.417	0.9	0.75	0.85	0.7	0	0.99	1	1	1	1	0	1	
1603	1	5	1	1	1	1	1	1	2	1	1	0.96	1.47	0.88	3	0	1.5	5.500	7.500	11.167	4.717	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1604	2	5	1	1	1	1	1	1	2	1	1	1.22	2.36	1.38	2.66	0	2.1	6.500	5.500	10.667	4.933	0.000	17.417	0.85	0.85	0.75	0.7	0	0.99	1	1	1	1	0	1	
1605	3	5	1	1	1	1	1	1	2	1	1	0.87	1.92	1.1	2.13	0	1.8	7.500	6.500	10.167	5.167	0.000	15.467	0.75	0.9	0.85	0.85	0	0.9	1	1	1	1	0	1	
1606	2	0	1	0	2	1	1	2	2	0	3	1.3	2.31	0.8	2.5	0.92	1.25	8.500	7.000	11.167	5.100	11.750	11.667	0.9	0.9	0.6	0.7	0.75	0.95	1	1	1	1	1	1	
1607	1	0	1	0	2	1	1	2	2	0	3	1.18	2.85	1	2	1.15	1.5	7.750	7.750	10.167	4.850	14.367	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1608	3	0	1	0	2	1	1	2	2	0	3	1.65	1.78	0.64	1.6	0.74	1.75	7.000	8.500	12.167	5.367	9.117	14.283	0.85	0.85	0.75	0.85	0.9	0.9	1	1	1	1	1	1	
1609	2	5	1	0	1	1	0	1	0	0	1	0.96	1.92	1.38	3	0	1.5	7.500	7.500	11.167	5.167	0.000	14.167	0.85	0.85	0.75	0.7	0	0.9	1	1	1	1	0	1	
1610	1	5	1	0	1	1	0	1	0	0	1	1.22	2.36	1.1	2.66	0	2.1	5.500	6.500	10.667	4.717	0.000	17.417	0	0	0	0	0	0	1	1	1	1	0	1	
1611	3	5	1	0	1	1	0	1	0	0	1	0.87	1.47	0.88	2.13	0	1.8	6.500	5.500	10.167	4.933	0.000	15.467	0.9	0.75	0.6	0.85	0	0.9	1	1	1	1	0	1	
1612	2	3	0	1	1	1	1	0	1	0	2	0.87	0	1.1	3	0	1.8	5.500	0.000	11.167	4.933	0.000	15.467	0.85	0	0.75	0.7	0	0.9	1	0	1	1	0	1	
1613	3	5	0	1	1	1	1	0	1	0	2	0.96	0	0.88	2.66	0	2.1	7.500	0.000	10.167	5.167	0.000	17.417	0.9	0	0.6	0.85	0	0.9	1	0	1	1	0	1	
1614	1	3	0	1	1	1	1	0	1	0	2	1.22	0	1.38	2.13	0	1.5	6.500	0.000	10.667	4.717	0.000	14.167	0	0	0	0	0	0	1	0	1	1	0	1	
1615	3	5	1	0	2	0	1	1	1	0	0	0.96	1.47	0.88	3	0	2.1	5.500	5.500	11.167	5.167	0.000	17.417	0.9	0.75	0.85	0.7	0	0.9	1	1	1	1	0	1	
1616	1	5	1	0	2	0	1	1	1	0	0	1.22	2.36	1.38	2.66	0	1.8	7.500	7.500	10.167	4.717	0.000	15.467	0.75	0.9	0.6	0.85	0	0.99	1	1	1	1	0	1	
1617	2	5	1	0	2	0	1	1	1	0	0	0.87	1.92	1.1	2.13	0	1.5	6.500	6.500	10.667	4.933	0.000	14.167	0.85	0.85	0.75	0.9	0	0.9	1	1	1	1	0	1	
1618	1	0	1	0	2	0	0	1	0	0	2	1.65	1.78	1	2.5	1.15	1.5	8.500	7.750	10.167	5.367	14.367	12.717	0.75	0.9	0.85	0.7	0.85	0.95	1	1	1	1	1	1	
1619	2	0	1	0	2	0	0	1	0	0	2	1.3	2.85	0.8	2	0.92	1.25	7.750	8.500	11.167	5.100	11.750	11.667	0.85	0.85	0.6	0.9	0.75	0.99	1	1	1	1	1	1	
1620	3	0	1	0	2	0	0	1	0	0	2	1.18	2.31	0.64	1.6	0.74	1.75	7.000	7.000	12.167	4.850	9.117	14.283	0.9	0.75	0.75	0.85	0.9	0.9	1	1	1	1	1	1	
1621	1	0	1	0	1	0	2	1	1	0	2	1.18	1.78	0.8	2.5	0.92	1.25	7.750	7.750	12.167	4.850	11.750	11.667	0.9	0.85	0.85	0.9	0.9	0.9	1	1	1	1	1	1	
1622	2	0	1	0	1	0	2	1	1	0	2	1.3	2.31	1	2	0.74	1.5	8.500	8.500	11.167	5.100	9.117	12.717	0.85	0.9	0.75	0.7	0.75	0.99	1	1	1	1	1	1	
1623	3	0	1	0	1	0	2	1	1	0	2	1.65	2.85	0.64	1.6	1.15	1.75	7.000	7.000	10.167	5.367	14.367	14.283	0.75	0.75	0.6	0.85	0.85	0.95	1	1	1	1	1	1	
1624	2	0	1	1	0	1	1	1	2	0	0	1.3	2.85	1	2.5	1.15	1.5	8.500	8.500	12.167	5.100	14.367	12.717	0.9	0.75	0.75	0.85	0.9	0.99	1	1	1	1	1	1	
1625	1	0	1	1	0	1	1	1	2	0	0	1.18	2.31	0.64	2	0.92	1.25	7.000	7.000	10.167	5.367	11.750	11.667	0	0	0	0	0	0	1	1	1	1	1	1	
1626	3	5	1	1	0	1	1	1	2	0	0	1.65	1.78	0.8	1.6	0.74	1.75	7.750	7.750	11.167	4.850	9.117	14.283	0.85	0.85	0.85	0.9	0.85	0.95	1	1	1	1	1	1	
1627	3	5	1	1	1	1	0	0	2	0	2	1.18	2.31	0.8	2.5	0.74	1.75	7.750	7.750	10.167	5.100	9.117	14.283	0.9	0.85	0.75	0.9	0.9	0.99	1	1	1	1	1	1	
1628	1	5	1	1	1	1	0	0	2	0	2	1.65	2.85	1	2	1.15	1.5	8.500	7.000	11.167	4.850	14.367	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1629	2	5	1	1	1	1	0	0	2	0	2	1.3	1.78	0.64	1.6	0.92	1.25	7.000	8.500	12.167	5.367	11.750	11.667	0.75	0.75	0.85	0.85	0.75	0.9	1	1	1	1	1	1	
1630	2	5	1	1	2	2	0	1	1	0	3	1.3	2.31	1	2.5	0.74	1.5	7.750	8.500	11.167	5.100	9.117	12.717	0.9	0.75	0.75	0.9	0.85	0.9	1	1	1	1	1	1	
1631	1	5	1	1	2	2	0	1	1	0	3	1.65	1.78	0.8	2	0.92	1.75	7.000	7.750	10.167	5.367	11.750	14.283	0	0	0	0	0	0	1	1	1	1	1	1	
1632	3	5	1	1	2	2	0	1	1	0	3	1.18	2.85	0.64	1.6	1.15	1.25	8.500	7.000	12.167	4.850	14.367	11.667	0.75	0.85	0.6	0.7	0.9	0.99	1	1	1	1	1	1	
1633	1	5	1	1	0	1	0	1	2	1	1	0.67	1.27	0.54	0	0	1.5	7.083	7.500	11.283	0.000	0.000	12.167	0.9	0.9	0.6	0	0	0.9	1	1	1	0	0	1	
1634	3	1	1	1	0	1	0	1	2	1	1	0.94	1.65	0.67	0	0	2.1	7.500	6.667	18.033	0.000	0.000	14.917	0.75	0.85	0.75	0	0	0.95	1	1	1	0	0	1	
1635	2	5	1	1	0	1	0	1	2	1	1	0.74	2.03	0.43	0	0	1.8	6.667	7.083	14.667	0.000	0.000	13.267	0.85	0.75	0.85	0	0	0.99	1	1	1	0	0	1	
1636	1	3	1	1	1	0	1	2	1	0	3	1.65	1.78	0.64	2.5	0.74	1.75	7.000	7.750	12.167	4.850	9.117	14.283	0	0	0	0	0	0	1	1	1	1	1	1	
1637	2	4	1	1	1	0	1	2	1	0	3	1.3	2.85	1	2	0.92	1.5	7.750	7.000	10.167	5.100	11.750	12.717	0.85	0.75	0.85	0.9	0.85	0.99	1	1	1	1	1	1	
1638	3	5	1	1	1	0	1	2	1	0	3	1.18	2.31	0.8	1.6	1.15	1.25	8.500	8.500	11.167	5.367	14.367	11.667	0.9	0.9	0.75	0.7	0.75	0.95	1	1	1	1	1	1	
1639	1	5	1	1	1	0	1	2	1	1	3	1.65	2.85	1	2.5	0.74	1.5	8.500	8.500	11.167	4.850	9.117	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1640	2	4	1	1	1	0	1	2	1	1	3	1.18	1.78	0.64	2	0.92	1.75	7.750	7.750	12.167	5.100	11.750	14.283	0.85	0.9	0.85	0.85	0.9	0.95	1	1	1	1	1	1	
1641	3	4	1	1	1	0	1	2	1	1	3	1.3	2.31	0.8	1.6	1.15	1.25	7.000	7.000	10.167	5.367	14.367	11.667	0.9	0.85	0.75	0.9	0.85	0.9	1	1	1	1	1	1	
1642	2	5	0	0	2	2	1	1	1	0	2	1.65	0	0.64	2.5	1.15	1.5	7.000	0.000	11.167	4.850	14.367	12.717	0.85	0	0.75	0.9	0.85	0.9	1	0	1	1	1	1	
1643	3	5	0	0	2	2	1	1	1	0	2	1.18	0	1	2	0.74	1.25	7.750	0.000	10.167	5.367	9.117	11.667	0.9	0	0.85	0.85	0.9	0.99	1	0	1	1	1	1	
1644	1	4	0	0	2	2	1	1	1	0	2	1.3	0	0.8	1.6	0.92	1.75	8.500	0.000	12.167	5.100	11.750	14.283	0	0	0	0	0	0	1	0	1	1	1	1	
1645	3	5	1	1	1	0	1	1	1	0	3	1.18	2.31	1	2.5	0.92	1.25	7.750	7.750	12.167	4.850	11.750	11.667	0.9	0.75	0.6	0.9	0.9	0.95	1	1	1	1	1	1	
1646	1	5	1	1	1	0	1	1	1	0	3	1.65	2.85	0.64	2	0.74	1.5	7.000	7.000	11.167	5.367	9.117	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1647	2	5	1	1	1	0	1	1	1	0	3	1.3	1.78	0.8	1.6	1.15	1.75	8.500	8.500	10.167	5.100	14.367	14.283	0.75	0.85	0.85	0.85	0.75	0.9	1	1	1	1	1	1	
1648	1	5	0	1	1	0	1	0	0	0	2	1.65	0	1	2.5	1.15	1.75	7.750	0.000	11.167	5.100	14.367	14.283	0	0	0	0	0	0	1	0	1	1	1	1	
1649	3	5	0	1	1	0	1	0	0	0	2	1.3	0	0.8	2	0.74	1.25	7.000	0.000	12.167	4.850	9.117	11.667	0.75	0	0.85	0.85	0.85	0.9	1	0	1	1	1	1	
1650	2	5	0	1	1	0	1	0	0	0	2	1.18	0	0.64	1.6	0.92	1.5	8.500	0.000	10.167	5.367	11.750	12.717	0.85	0	0.75	0.9	0.75	0.99	1	0	1	1	1	1	
1651	2	0	1	0	2	2	1	1	1	0	2	0.94	1.27	0.67	0	0	1.8	7.083	7.500	14.667	0.000	0.000	13.267	0.75	0.9	0.85	0	0	0.9	1	1	1	0	0	1	
1652	3	0	1	0	2	2	1	1	1	0	2	0.74	2.03	0.54	0	0	1.5	7.500	7.083	18.033	0.000	0.000	12.167	0.9	0.75	0.75	0	0	0.95	1	1	1	0	0	1	
1653	1	0	1	0	2	2	1	1	1	0	2	0.67	1.65	0.43	0	0	2.1	6.667	6.667	11.283	0.000	0.000	14.917	0.85	0.85	0.6	0	0	0.99	1	1	1	0	0	1	
1654	1	5	1	1	0	0	1	2	1	0	2	1.3	2.31	1	2.5	0.74	1.75	7.000	8.500	11.167	4.850	9.117	14.283	0	0	0	0	0	0	1	1	1	1	1	1	
1655	2	5	1	1	0	0	1	2	1	0	2	1.65	2.85	0.64	2	1.15	1.5	8.500	7.750	10.167	5.367	14.367	12.717	0.75	0.75	0.6	0.7	0.75	0.9	1	1	1	1	1	1	
1656	3	0	1	1	0	0	1	2	1	0	2	1.18	1.78	0.8	1.6	0.92	1.25	7.750	7.000	12.167	5.100	11.750	11.667	0.9	0.9	0.85	0.9	0.85	0.99	1	1	1	1	1	1	
1657	3	5	1	1	1	0	1	0	1	0	2	0.96	1.92	0.88	3	0	2.1	6.500	7.500	10.167	5.167	0.000	17.417	0.85	0.85	0.6	0.9	0	0.99	1	1	1	1	0	1	
1658	1	5	1	1	1	0	1	0	1	0	2	0.87	1.47	1.1	2.66	0	1.5	5.500	5.500	11.167	4.717	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1659	2	5	1	1	1	0	1	0	1	0	2	1.22	2.36	1.38	2.13	0	1.8	7.500	6.500	10.667	4.933	0.000	15.467	0.75	0.75	0.75	0.85	0	0.9	1	1	1	1	0	1	
1660	1	5	1	0	2	1	1	1	2	1	2	1.65	2.31	0.64	2.5	0.74	1.75	7.750	7.000	11.167	5.367	9.117	14.283	0	0	0	0	0	0	1	1	1	1	1	1	
1661	3	5	1	0	2	1	1	1	2	1	2	1.18	2.85	0.8	2	0.92	1.25	7.000	7.750	12.167	5.100	11.750	11.667	0.75	0.9	0.6	0.85	0.85	0.99	1	1	1	1	1	1	
1662	2	5	1	0	2	1	1	1	2	1	2	1.3	1.78	1	1.6	1.15	1.5	8.500	8.500	10.167	4.850	14.367	12.717	0.9	0.75	0.75	0.9	0.75	0.95	1	1	1	1	1	1	
1663	3	1	1	1	1	1	1	1	1	1	1	1.22	2.36	1.1	3	0	2.1	7.500	5.500	11.167	4.933	0.000	17.417	0.9	0.75	0.6	0.9	0	0.99	1	1	1	1	0	1	
1664	1	5	1	1	1	1	1	1	1	1	1	0.96	1.92	1.38	2.66	0	1.5	5.500	6.500	10.667	4.717	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1665	2	5	1	1	1	1	1	1	1	1	1	0.87	1.47	0.88	2.13	0	1.8	6.500	7.500	10.167	5.167	0.000	15.467	0.85	0.85	0.85	0.85	0	0.9	1	1	1	1	0	1	
1666	1	5	1	0	1	1	0	1	2	1	3	1.65	2.31	0.64	2.5	0.92	1.75	7.000	8.500	11.167	4.850	11.750	14.283	0	0	0	0	0	0	1	1	1	1	1	1	
1667	2	5	1	0	1	1	0	1	2	1	3	1.18	1.78	1	2	1.15	1.25	7.750	7.750	12.167	5.367	14.367	11.667	0.75	0.85	0.85	0.85	0.85	0.99	1	1	1	1	1	1	
1668	3	5	1	0	1	1	0	1	2	1	3	1.3	2.85	0.8	1.6	0.74	1.5	8.500	7.000	10.167	5.100	9.117	12.717	0.9	0.75	0.6	0.7	0.9	0.95	1	1	1	1	1	1	
1669	1	0	1	0	2	2	1	1	2	0	3	0.87	1.92	1.38	3	0	1.5	5.500	6.500	11.167	4.717	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1670	3	2	1	0	2	2	1	1	2	0	3	0.96	1.47	0.88	2.66	0	2.1	6.500	5.500	10.167	5.167	0.000	17.417	0.75	0.85	0.85	0.85	0	0.99	1	1	1	1	0	1	
1671	2	0	1	0	2	2	1	1	2	0	3	1.22	2.36	1.1	2.13	0	1.8	7.500	7.500	10.667	4.933	0.000	15.467	0.9	0.75	0.6	0.7	0	0.9	1	1	1	1	0	1	
1672	3	5	0	0	1	0	2	1	2	2	2	1.65	0	0.8	2.5	0.92	1.75	7.750	0.000	11.167	5.367	11.750	14.283	0.85	0	0.75	0.85	0.9	0.99	1	0	1	1	1	1	
1673	1	5	0	0	1	0	2	1	2	2	2	1.3	0	1	2	1.15	1.25	7.000	0.000	12.167	5.100	14.367	11.667	0	0	0	0	0	0	1	0	1	1	1	1	
1674	2	5	0	0	1	0	2	1	2	2	2	1.18	0	0.64	1.6	0.74	1.5	8.500	0.000	10.167	4.850	9.117	12.717	0.75	0	0.85	0.7	0.85	0.95	1	0	1	1	1	1	
1675	3	5	1	1	2	0	1	2	2	0	3	0.87	1.47	0.88	3	0	1.5	5.500	5.500	10.167	5.167	0.000	14.167	0.85	0.9	0.85	0.9	0	0.99	1	1	1	1	0	1	
1676	2	5	1	1	2	0	1	2	2	0	3	0.96	1.92	1.38	2.66	0	1.8	7.500	7.500	11.167	4.717	0.000	15.467	0.9	0.75	0.6	0.85	0	0.9	1	1	1	1	0	1	
1677	1	3	1	1	2	0	1	2	2	0	3	1.22	2.36	1.1	2.13	0	2.1	6.500	6.500	10.667	4.933	0.000	17.417	0.75	0.85	0.75	0.7	0	0.9	1	1	1	1	0	1	
1678	3	4	1	0	2	2	1	1	1	0	2	1.3	1.78	0.8	2.5	0.92	1.75	8.500	8.500	11.167	5.367	11.750	14.283	0.75	0.75	0.85	0.85	0.85	0.99	1	1	1	1	1	1	
1679	2	4	1	0	2	2	1	1	1	0	2	1.65	2.85	0.64	2	0.74	1.25	7.000	7.000	12.167	5.100	9.117	11.667	0.9	0.9	0.6	0.7	0.9	0.95	1	1	1	1	1	1	
1680	1	4	1	0	2	2	1	1	1	0	2	1.18	2.31	1	1.6	1.15	1.5	7.750	7.750	10.167	4.850	14.367	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1681	3	3	1	1	1	0	1	2	1	1	3	1.22	2.36	1.1	3	0	2.1	6.500	6.500	10.667	5.167	0.000	17.417	0.75	0.85	0.6	0.85	0	0.9	1	1	1	1	0	1	
1682	1	5	1	1	1	0	1	2	1	1	3	0.87	1.92	1.38	2.66	0	1.8	5.500	7.500	11.167	4.933	0.000	15.467	0	0	0	0	0	0	1	1	1	1	0	1	
1683	2	0	1	1	1	0	1	2	1	1	3	0.96	1.47	0.88	2.13	0	1.5	7.500	5.500	10.167	4.717	0.000	14.167	0.9	0.9	0.85	0.7	0	0.9	1	1	1	1	0	1	
1684	1	0	1	1	3	2	1	1	1	0	2	1.22	1.92	1.38	3	0	1.5	7.500	6.500	10.667	5.167	0.000	14.167	0	0	0	0	0	0	1	1	1	1	0	1	
1685	2	0	1	1	3	2	1	1	1	0	2	0.87	1.47	0.88	2.66	0	2.1	5.500	5.500	10.167	4.933	0.000	17.417	0.75	0.9	0.75	0.7	0	0.9	1	1	1	1	0	1	
1686	3	2	1	1	3	2	1	1	1	0	2	0.96	2.36	1.1	2.13	0	1.8	6.500	7.500	11.167	4.717	0.000	15.467	0.85	0.75	0.6	0.85	0	0.99	1	1	1	1	0	1	
1687	3	5	0	1	0	1	1	0	1	0	1	1.65	0	0.64	2.5	0.74	1.75	7.000	0.000	12.167	5.367	9.117	14.283	0.9	0	0.6	0.85	0.85	0.99	1	0	1	1	1	1	
1688	2	5	0	1	0	1	1	0	1	0	1	1.18	0	1	2	0.92	1.5	8.500	0.000	10.167	4.850	11.750	12.717	0.75	0	0.85	0.9	0.9	0.95	1	0	1	1	1	1	
1689	1	5	0	1	0	1	1	0	1	0	1	1.3	0	0.8	1.6	1.15	1.25	7.750	0.000	11.167	5.100	14.367	11.667	0	0	0	0	0	0	1	0	1	1	1	1	
1690	3	0	1	1	1	1	0	1	2	2	1	1.22	1.47	1.1	3	0	2.1	5.500	6.500	10.167	5.167	0.000	17.417	0.9	0.9	0.75	0.7	0	0.99	1	1	1	1	0	1	
1691	1	0	1	1	1	1	0	1	2	2	1	0.96	1.92	1.38	2.66	0	1.8	7.500	5.500	10.667	4.717	0.000	15.467	0	0	0	0	0	0	1	1	1	1	0	1	
1692	2	0	1	1	1	1	0	1	2	2	1	0.87	2.36	0.88	2.13	0	1.5	6.500	7.500	11.167	4.933	0.000	14.167	0.85	0.85	0.85	0.85	0	0.9	1	1	1	1	0	1	
1693	1	5	1	1	3	2	2	2	1	0	0	0.67	1.27	0.67	0	0	2.1	7.500	7.500	11.283	0.000	0.000	14.917	0	0	0	0	0	0	1	1	1	0	0	1	
1694	3	5	1	1	3	2	2	2	1	0	0	0.74	2.03	0.43	0	0	1.5	7.083	6.667	18.033	0.000	0.000	12.167	0.75	0.85	0.75	0	0	0.95	1	1	1	0	0	1	
1695	2	5	1	1	3	2	2	2	1	0	0	0.94	1.65	0.54	0	0	1.8	6.667	7.083	14.667	0.000	0.000	13.267	0.85	0.9	0.85	0	0	0.99	1	1	1	0	0	1	
1696	2	5	1	1	1	0	1	1	0	0	1	0.96	1.92	1.1	3	0	1.5	5.500	7.500	10.167	4.933	0.000	14.167	0.75	0.75	0.85	0.7	0	0.99	1	1	1	1	0	1	
1697	1	5	1	1	1	0	1	1	0	0	1	0.87	1.47	1.38	2.66	0	1.8	7.500	5.500	11.167	5.167	0.000	15.467	0	0	0	0	0	0	1	1	1	1	0	1	
1698	3	5	1	1	1	0	1	1	0	0	1	1.22	2.36	0.88	2.13	0	2.1	6.500	6.500	10.667	4.717	0.000	17.417	0.9	0.85	0.75	0.9	0	0.9	1	1	1	1	0	1	
1699	1	0	0	1	2	0	1	0	1	0	1	0.94	0	0.67	0	0	1.8	7.083	0.000	18.033	0.000	0.000	13.267	0	0	0	0	0	0	1	0	1	0	0	1	
1700	3	0	0	1	2	0	1	0	1	0	1	0.67	0	0.54	0	0	1.5	6.667	0.000	14.667	0.000	0.000	12.167	0.9	0	0.75	0	0	0.9	1	0	1	0	0	1	
1701	2	0	0	1	2	0	1	0	1	0	1	0.74	0	0.43	0	0	2.1	7.500	0.000	11.283	0.000	0.000	14.917	0.85	0	0.6	0	0	0.99	1	0	1	0	0	1	
1702	1	0	1	1	3	2	1	1	1	0	1	1.18	2.85	0.64	2.5	0.92	1.5	7.000	8.500	10.167	4.850	11.750	12.717	0	0	0	0	0	0	1	1	1	1	1	1	
1703	2	5	1	1	3	2	1	1	1	0	1	1.3	2.31	1	2	0.74	1.75	7.750	7.750	11.167	5.367	9.117	14.283	0.9	0.75	0.75	0.85	0.75	0.95	1	1	1	1	1	1	
1704	3	5	1	1	3	2	1	1	1	0	1	1.65	1.78	0.8	1.6	1.15	1.25	8.500	7.000	12.167	5.100	14.367	11.667	0.85	0.9	0.6	0.9	0.9	0.99	1	1	1	1	1	1	
1705	2	0	1	0	1	0	1	1	2	0	3	1.3	2.85	0.8	2.5	0.74	1.25	8.500	8.500	12.167	5.367	9.117	11.667	0.75	0.85	0.85	0.85	0.9	0.99	1	1	1	1	1	1	
1706	1	0	1	0	1	0	1	1	2	0	3	1.65	1.78	1	2	1.15	1.75	7.750	7.750	11.167	4.850	14.367	14.283	0.9	0.75	0.6	0.9	0.75	0.95	1	1	1	1	1	1	
1707	3	0	1	0	1	0	1	1	2	0	3	1.18	2.31	0.64	1.6	0.92	1.5	7.000	7.000	10.167	5.100	11.750	12.717	0.85	0.9	0.75	0.7	0.85	0.9	1	1	1	1	1	1	
1708	3	0	1	0	1	0	0	1	0	0	2	0.74	2.03	0.67	0	0	2.1	7.083	7.500	11.283	0.000	0.000	14.917	0.75	0.75	0.6	0	0	0.9	1	1	1	0	0	1	
